Date,Day,Week,Month,Campaign Name,Time,Segment,Affinity Definition,TG/CG,Affinity,Retailer,Brief,Theme,Lever,Message A,Message B,A/B,Campaign Type,Sent,Read,Read %,Clicks,CTR,Conversions,Conversion %,Push Datetime,Time Sort,Time Label,Date Label,Row Count
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_beauty_transactors_focus_brand_all_r_1328_r_dermaco_2pm,14:00:00,All,Users who have transacted on beauty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,Beauty - Transactors,Derma Co,Flat 30% off code + Flat 18% CashKaro Cashback on all The Derma Co orders.,Loss Aversion,Focus Brand,"Can’t take our eyes off you 😉
You’re glowing! Get 30% OFF + Flat 18% Cashback on The Derma Co
CTA: Grab Yours
",,No,Normal,15518,8536,0.5500708854233793,48,0.005623242736644799,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_beauty_transactors_focus_brand_all_r_1328_r_dermaco_2pm,14:00:00,All,Users who have transacted on beauty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,Beauty - Transactors,Derma Co,Flat 30% off code + Flat 18% CashKaro Cashback on all The Derma Co orders.,Loss Aversion,Focus Brand,"Can’t take our eyes off you 😉
You’re glowing! Get 30% OFF + Flat 18% Cashback on The Derma Co
CTA: Grab Yours
",,No,Normal,8907,4890,0.549006399461098,28,0.0057259713701431495,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_entertainment_storevisitors_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,TG,Entertainment - Store visitors,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Weekend plans? Sorted 😉
Get Zee5, SonyLIV & more FREE with Times Prime
CTA: Unlock Now",,No,Normal,16335,9852,0.6031221303948576,62,0.006293138449045879,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_entertainment_storevisitors_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,CG,Entertainment - Store visitors,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Weekend plans? Sorted 😉
Get Zee5, SonyLIV & more FREE with Times Prime
CTA: Unlock Now",,No,Normal,7494,4424,0.5903389378169202,16,0.003616636528028933,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_entertainment_exiters_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,TG,Entertainment - Exiters,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Weekend plans? Sorted 😉
Get Zee5, SonyLIV & more FREE with Times Prime
CTA: Unlock Now",,No,Normal,26767,16176,0.6043262225875144,87,0.005378338278931751,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_entertainment_exiters_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,CG,Entertainment - Exiters,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Weekend plans? Sorted 😉
Get Zee5, SonyLIV & more FREE with Times Prime
CTA: Unlock Now",,No,Normal,12418,7304,0.5881784506361732,42,0.005750273822562979,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_entertainment_transactors_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Users who have transacted on entertainment category and have not transacted on the particular retailer.,TG,Entertainment - Transacters,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Weekend plans? Sorted 😉
Get Zee5, SonyLIV & more FREE with Times Prime
CTA: Unlock Now",,No,Normal,5656,3440,0.6082036775106082,20,0.005813953488372093,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_entertainment_transactors_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Users who have transacted on entertainment category and have not transacted on the particular retailer.,CG,Entertainment - Transacters,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Weekend plans? Sorted 😉
Get Zee5, SonyLIV & more FREE with Times Prime
CTA: Unlock Now",,No,Normal,2451,1474,0.6013871889024888,12,0.008141112618724558,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_rest_all_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Rest,TG,,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Stream your fave shows 📺
with Times Prime FREE on Zee5, SonyLIV & more
CTA: Tap to Watch",,No,Normal,601713,251845,0.41854671579307745,1036,0.00411364132700669,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_rest_all_all_focus_brand_all_r_1503_r_timesprime_9pm,21:00:00,All,Rest,CG,,Timesprime,Get premium subscription like Zee5 / SonyLIV & more for free.,FOMO,Focus Brand,"Stream your fave shows 📺
with Times Prime FREE on Zee5, SonyLIV & more
CTA: Tap to Watch",,No,Normal,320356,129564,0.40443756321092783,516,0.003982587755858109,0,0.0,2026-03-28 21:00:00,1900-01-01 21:00:00,09:00 PM,28-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_home_storevisitors_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have visited home retailer in the last 6 months and have not exited.,CG,home - Store visitors non exiters,Koparo,Flat 15% off code + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Clickbate,Focus Brand,"Clean home, happy mom 😉
Grab 15% OFF + 40% CashKaro Cashback on all Koparo Clean orders
CTA: Shop Now",,No,Normal,10017,6500,0.6488968753119696,37,0.005692307692307693,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_tg_home_exiters_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have exited on home retailers in the 6 months and have not transacted.,TG,home - Exiters non transactors,Koparo,Flat 15% off code + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Clickbate,Focus Brand,"Clean home, happy mom 😉
Grab 15% OFF + 40% CashKaro Cashback on all Koparo Clean orders
CTA: Shop Now",,No,Normal,14065,9202,0.6542481336651262,64,0.006955009780482504,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_home_exiters_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have exited on home retailers in the 6 months and have not transacted.,CG,home - Exiters non transactors,Koparo,Flat 15% off code + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Clickbate,Focus Brand,"Clean home, happy mom 😉
Grab 15% OFF + 40% CashKaro Cashback on all Koparo Clean orders
CTA: Shop Now",,No,Normal,8290,5487,0.6618817852834741,49,0.008930198651357754,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_tg_home_transactors_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have transacted on home retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,home - Transactors,Koparo,Flat 15% off code + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Clickbate,Focus Brand,"Clean home, happy mom 😉
Grab 15% OFF + 40% CashKaro Cashback on all Koparo Clean orders
CTA: Shop Now",,No,Normal,1765,1082,0.6130311614730878,8,0.0073937153419593345,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_home_transactors_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have transacted on home retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,home - Transactors,Koparo,Flat 15% off code + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Clickbate,Focus Brand,"Clean home, happy mom 😉
Grab 15% OFF + 40% CashKaro Cashback on all Koparo Clean orders
CTA: Shop Now",,No,Normal,989,570,0.5763397371081901,3,0.005263157894736842,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_tg_beau_storevisitors_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,TG,Beauty - Store visitors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,49267,31277,0.6348468548927274,206,0.006586309428653643,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_beau_storevisitors_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,CG,Beauty - Store visitors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,29349,18753,0.6389655524890115,128,0.0068255745747347095,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_tg_beau_exiters_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,TG,Beauty - Exiters non transactors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,40840,25152,0.6158667972575906,176,0.006997455470737914,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_beau_exiters_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,CG,Beauty - Exiters non transactors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,24210,15061,0.6220983064849236,104,0.006905251975300445,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_tg_beau_transactors_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Users who have transacted on beauty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,Beauty - Transactors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,5171,2983,0.5768710114097854,19,0.006369426751592357,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_beau_transactors_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Users who have transacted on beauty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,Beauty - Transactors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,2948,1670,0.5664857530529173,7,0.004191616766467066,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_tg_rest_all_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Rest,TG,,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,519193,205918,0.3966116646410872,914,0.0044386600491457765,1,0.0010940919037199124,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_rest_all_d2c_sale_all_r_2035_r_mcaffeine_2pm,14:00:00,All,Rest,CG,,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders!,Social Proof,D2C Sale,"Unlock your summer glow 🌞
Buy 2, get 3 free + flat 15% cashback on all mCaffeine orders
CTA: Grab Yours",,No,Normal,304454,120879,0.3970353485255572,562,0.004649277376550104,0,0.0,2026-03-29 14:00:00,1900-01-01 14:00:00,02:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_tg_all_all_d2c_sale_health_transactors_r_1866_r_hyugalife_9pm,21:00:00,All,,TG,,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,D2C Sale,"💪 Muscles don’t grow by themselves…
Fuel them with up to 55% OFF + up to 10% Cashback on Hyugalife
CTA: Grab Gains         ",,No,Normal,645209,275051,0.4262975252980042,1091,0.0039665371149350485,0,0.0,2026-03-29 21:00:00,1900-01-01 21:00:00,09:00 PM,29-Mar,1
2026-03-29,Sun,Week 5,March,tgcomm_29_mar_vs_pn_cg_all_all_d2c_sale_health_transactors_r_1866_r_hyugalife_9pm,21:00:00,All,,CG,,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,D2C Sale,"💪 Muscles don’t grow by themselves…
Fuel them with up to 55% OFF + up to 10% Cashback on Hyugalife
CTA: Grab Gains         ",,No,Normal,324346,128695,0.39678306499848925,530,0.004118264112824896,0,0.0,2026-03-29 21:00:00,1900-01-01 21:00:00,09:00 PM,29-Mar,1
